index_no,transcript,utterance_id,duration,language,dataset_name
103,पाँच बजे मिलते हैं।,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,2.844,hi,hindi
104,तुम मेरी मदद कर सकते हो।,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,3.204,hi,hindi
105,टॉम काफी शक्तिशाली है।,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,3.528,hi,hindi
106,विराट कोहली ने कहा- जहां भी कोई सैनिक दिखे उसे सलामी दें,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,5.256,hi,hindi
107,बड़ा कमरा है।,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,2.376,hi,hindi
108,उसकी नानी ने उसे पाल-पोस कर बड़ा किया था।,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,4.176,hi,hindi
109,वह थोड़ी ताज़ा हवा खाने के लिए बाहर गया।,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,4.176,hi,hindi
110,"अर्जुन ने एंडरसन पर निर्णय लिया, राजीव की कोई भूमिका नहीं: अरूण नेहरू",0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,7.956,hi,hindi
111,टॉम वेल्स में रहता है।,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,2.772,hi,hindi
112,"नापसंदी, वापस बुलाने का अधिकार देश को अस्थिर कर देगा: सीईसी",0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,6.768,hi,hindi
113,हमारे पास कितनी कटोरियाँ हैं?,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,3.276,hi,hindi
114,आसाराम के दो करीबियों के खिलाफ गैर जमानती वारंट जारी,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,5.436,hi,hindi
115,"प्रियंका चतुर्वेदी और अमृता फडणवीस में ट्विटर वॉर, आरे पर 'भिड़ंत'",0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,6.768,hi,hindi
116,मैं उनके ध्वज को सलाम नहीं करती।,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,3.672,hi,hindi
117,"मैं नहीं, मनमोहन सिंह होंगे पीएम: राहुल गांधी",0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,4.932,hi,hindi
118,श्रीगंगानगर में बिजली संयंत्र में आग लगी,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,4.608,hi,hindi
119,"महाराष्ट्र में बीफ पर बैन बरकरार, कोर्ट का दखल से इनकार",0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,5.58,hi,hindi
120,पाँचधारी गिलहरी गिलहरी परिवार में कृंतक की एक प्रजाति है।,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,6.192,hi,hindi
121,कब्ज से परेशान हैं तो टॉयलेट में इस्तेमाल करें स्टूल,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,5.724,hi,hindi
122,भारत के साथ संबंध अफगानिस्तान के हित में: करजई,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,5.616,hi,hindi
123,सरबजीत पर हमला पाक की 'नापाक' साजिश!,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,4.896,hi,hindi
124,पहली पत्नी के इशारे पर भीड़ ने भाजपा विधायक को 'दूसरी पत्नी' समेत पीटा,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,6.048,hi,hindi
125,आप डॉक्टर हैं क्या?,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,3.024,hi,hindi
126,मैं उसके साथ सेक्स करना चाहता हूँ।,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,4.14,hi,hindi
127,दिल्ली बीजेपी नेता विजेंद्र गुप्ता ने लगाए केजरीवाल पर गंभीर आरोप,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,6.012,hi,hindi
128,टीवी की 'नागिन' के साथ काम नहीं करना चाहते सलमान के जीजाजी!,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,5.796,hi,hindi
129,मकान की बात तो छोड़ो वह तो गाड़ी भी नहीं ख़रीद सकता।,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,5.292,hi,hindi
130,अमेरिकी सीमा के निकट युद्धपोत भेज रहा है ईरान,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,4.716,hi,hindi
131,मेरे हिसाब के मुताबिक उसको अभी तक भारत पहुँच जाना चाहिए था।,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,5.544,hi,hindi
132,दूसरे विश्वयुद्ध के दौरान मेरे नाना का खून हुआ था।,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,5.184,hi,hindi
133,"तुम जो भी कहो, मैं तो उससे शादी कर के ही रहूँगा।",0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,5.148,hi,hindi
134,यूपी में तनाव के लिए समाजवादी पार्टी जिम्मेदार: राजनाथ सिंह,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,5.832,hi,hindi
135,सिडनी ओलंपिक में ‘लौह महिला’ कर्णम मल्लेश्वरी ने रचा था इतिहास,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,5.796,hi,hindi
136,वह अभिनेता है।,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,2.592,hi,hindi
137,ज़िन्दगी एक बहुत लम्बा सफ़र है।,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,3.42,hi,hindi
138,"सुई धागा के लिए पहला हफ्ता शानदार, पटाखा की कमाई धीमी",0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,5.832,hi,hindi
139,ट्रेन आ चुकी है।,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,2.448,hi,hindi
140,'दीया और बाती हम' की एक्ट्रेस दीपिका सिंह ऑफस्क्रीन भी हैं अच्छी बहू,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,7.2,hi,hindi
141,मुझे लगा टॉम तुम्हारा दुश्मन है।,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,4.068,hi,hindi
142,मैं खाता हूँ।,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,2.16,hi,hindi
143,खेल खतम नहीं हुआ है।,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,3.204,hi,hindi
144,मनमोहन-जरदारी मुलाकात से अमेरिका खुश,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,4.716,hi,hindi
145,चिकी अच्छा तोता है।,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,2.664,hi,hindi
146,रूस में स्थित बाइकाल झील दुनिया की सबसे गहरी झील है।,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,4.824,hi,hindi
147,हमने जल्दी से खाना खाया और फिर तुरन्त निकल पड़े।,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,4.788,hi,hindi
148,मैं टॉम जैसी होती थी।,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,3.168,hi,hindi
149,तुम मुझे देखते हो।,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,2.448,hi,hindi
150,जिम की तरह फायदेमंद है सेक्स!,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,3.456,hi,hindi
151,जब लोग रात का खाना खा रहे थे,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,3.42,hi,hindi
152,वह बस अभी आता होगा।,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,2.916,hi,hindi
153,तुम्हारे पास टिकटें बचीं हैं क्या?,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,2.664,hi,hindi
154,यहाँ धूम्रपान करना मना है।,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,3.204,hi,hindi
155,मेरी मदद करने के लिये शुक्रिया!,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,3.492,hi,hindi
156,जैसा करना वैसा भरना।,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,2.916,hi,hindi
157,ऐसा लगता है जैसे कि सभी लोगों को गौल्फ़ अच्छा लगता है।,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,5.328,hi,hindi
158,तुम्हारे पास पेनसिल है क्या?,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,3.204,hi,hindi
159,"आजा प्यारे, पास हमारे, काहे घबराए...",0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,4.788,hi,hindi
160,"सरकारी नौकरी दिलाने के नाम पर करते थे ठगी, दो गिरफ्तार",0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,5.544,hi,hindi
161,मैं तुम्हारे जैसी हूँ।,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,2.916,hi,hindi
162,पुर्त्तगाली जितनी सुंदर और कोई भाषा नहीं है।,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,3.96,hi,hindi
163,कॉन्क्लेव: भविष्य में कंप्यूटर इंसान से अधिक काम करेंगे- क्रिस गोपालाकृष्णन,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,6.912,hi,hindi
164,"चंद्रबाबू नायडू के मंच से गरजे ममता और केजरीवाल, बोले- नहीं चाहिए मोदी",0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,7.668,hi,hindi
165,वह मेरा हवाई जहाज़ है।,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,3.204,hi,hindi
166,उसे दिखाइए।,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,2.664,hi,hindi
167,पेंशनरों को साउथ एमसीडी ने दिया दिवाली का तोहफा,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,5.868,hi,hindi
168,तुमने उनसे शादी क्यों की?,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,3.42,hi,hindi
169,आप वहाँ जाएँगे क्या?,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,2.916,hi,hindi
170,कौन जाना चाहता है?,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,3.168,hi,hindi
171,"Player Profile: बल्लेबाजों के लिए काल है यह भारतीय गेंदबाज, जानें पूरा रिकॉर्ड",0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,7.056,hi,hindi
172,मैं अच्छा रसोइया हूँ।,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,2.916,hi,hindi
173,"ईंधन मूल्यवृद्धि पर विपक्ष आया नजदीक, कर सकता है भारत बंद का आह्वान",0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,6.048,hi,hindi
174,वह हमेशा यहाँ पाँच से छः बजे के बीच होता है।,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,4.464,hi,hindi
175,मैंने हिरण के पैरों के निशानों का पीछा किया।,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,3.996,hi,hindi
176,यह मेरा बस्ता है।,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,2.664,hi,hindi
177,क्या नया है?,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,2.124,hi,hindi
178,ये पेड़ उन्होंने लगाए थे।,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,2.916,hi,hindi
179,इस दुर्घटना के लिए कौन ज़िम्मेदार है?,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,3.744,hi,hindi
